RESULT_COUNT: 2899,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
2018-07-06,,,,729.37,,,,,,,,,1
2018-07-05,,,,723.53,,,,,,,,,1
2018-07-03,,,,719.44,,,,,,,,,1
2018-07-02,,,,717.64,,,,,,,,,1
2018-06-29,,,,711.64,,,,,,,,,1
2018-06-28,,,,712.1,,,,,,,,,1
2018-06-27,,,,712.51,,,,,,,,,1
2018-06-26,,,,707.94,,,,,,,,,1
2018-06-25,,,,707.87,,,,,,,,,1
2018-06-22,,,,696.6,,,,,,,,,1
2018-06-21,,,,690.62,,,,,,,,,1
2018-06-20,,,,688.38,,,,,,,,,1
2018-06-19,,,,687.96,,,,,,,,,1
2018-06-18,,,,680.56,,,,,,,,,1
2018-06-15,,,,678.31,,,,,,,,,1
2018-06-14,,,,673.3,,,,,,,,,1
2018-06-13,,,,664.6,,,,,,,,,1
2018-06-12,,,,665.65,,,,,,,,,1
2018-06-11,,,,656.93,,,,,,,,,1
2018-06-08,,,,663.96,,,,,,,,,1
2018-06-07,,,,664.09,,,,,,,,,1
2018-06-06,,,,660.54,,,,,,,,,1
2018-06-05,,,,674.46,,,,,,,,,1
2018-06-04,,,,679.45,,,,,,,,,1
2018-06-01,,,,684.74,,,,,,,,,1
2018-05-31,,,,695.21,,,,,,,,,1
2018-05-30,,,,694.67,,,,,,,,,1
2018-05-29,,,,690.07,,,,,,,,,1
2018-05-25,,,,689.67,,,,,,,,,1
2018-05-24,,,,685.62,,,,,,,,,1
2018-05-23,,,,680.68,,,,,,,,,1
2018-05-22,,,,674.72,,,,,,,,,1
2018-05-21,,,,672.86,,,,,,,,,1
2018-05-18,,,,667.79,,,,,,,,,1
2018-05-17,,,,668.56,,,,,,,,,1
2018-05-16,,,,674.05,,,,,,,,,1
2018-05-15,,,,680.17,,,,,,,,,1
2018-05-14,,,,686.59,,,,,,,,,1
2018-05-11,,,,689.49,,,,,,,,,1
2018-05-10,,,,687.88,,,,,,,,,1
2018-05-09,,,,678.62,,,,,,,,,1
2018-05-08,,,,683.77,,,,,,,,,1
2018-05-07,,,,700.34,,,,,,,,,1
2018-05-04,,,,704.38,,,,,,,,,1
2018-05-03,,,,700.94,,,,,,,,,1
2018-05-02,,,,703.59,,,,,,,,,1
2018-05-01,,,,705.23,,,,,,,,,1
2018-04-30,,,,707.01,,,,,,,,,1
2018-04-27,,,,708.68,,,,,,,,,1
2018-04-26,,,,702.3,,,,,,,,,1
2018-04-25,,,,694.93,,,,,,,,,1
2018-04-24,,,,695.41,,,,,,,,,1
2018-04-23,,,,691.34,,,,,,,,,1
2018-04-20,,,,691.14,,,,,,,,,1
2018-04-19,,,,697.1,,,,,,,,,1
2018-04-18,,,,697.82,,,,,,,,,1
2018-04-17,,,,700.24,,,,,,,,,1
2018-04-16,,,,692.36,,,,,,,,,1
2018-04-13,,,,682.78,,,,,,,,,1
2018-04-12,,,,678.16,,,,,,,,,1
2018-04-11,,,,686.68,,,,,,,,,1
2018-04-10,,,,687.79,,,,,,,,,1
2018-04-09,,,,692.29,,,,,,,,,1
2018-04-06,,,,691.59,,,,,,,,,1
2018-04-05,,,,696.43,,,,,,,,,1
2018-04-04,,,,690.65,,,,,,,,,1
2018-04-03,,,,689.01,,,,,,,,,1
2018-04-02,,,,686.98,,,,,,,,,1
2018-03-29,,,,692.63,,,,,,,,,1
2018-03-28,,,,688.63,,,,,,,,,1
2018-03-27,,,,689.73,,,,,,,,,1
2018-03-26,,,,680.17,,,,,,,,,1
2018-03-23,,,,673.68,,,,,,,,,1
2018-03-22,,,,683.15,,,,,,,,,1
2018-03-21,,,,679.56,,,,,,,,,1
2018-03-20,,,,682.94,,,,,,,,,1
2018-03-19,,,,686.31,,,,,,,,,1
2018-03-16,,,,691.82,,,,,,,,,1
2018-03-15,,,,684.23,,,,,,,,,1
2018-03-14,,,,684.72,,,,,,,,,1
2018-03-13,,,,677.62,,,,,,,,,1
2018-03-12,,,,675.34,,,,,,,,,1
2018-03-09,,,,672.28,,,,,,,,,1
2018-03-08,,,,669.88,,,,,,,,,1
2018-03-07,,,,664.8,,,,,,,,,1
2018-03-06,,,,669.68,,,,,,,,,1
2018-03-05,,,,677.91,,,,,,,,,1
2018-03-02,,,,665.85,,,,,,,,,1
2018-03-01,,,,668.75,,,,,,,,,1
2018-02-28,,,,668.81,,,,,,,,,1
2018-02-27,,,,672.02,,,,,,,,,1
2018-02-26,,,,683.73,,,,,,,,,1
2018-02-23,,,,685.76,,,,,,,,,1
2018-02-22,,,,668.2,,,,,,,,,1
2018-02-21,,,,664.82,,,,,,,,,1
2018-02-20,,,,673.21,,,,,,,,,1
2018-02-16,,,,681.12,,,,,,,,,1
2018-02-15,,,,675.72,,,,,,,,,1
2018-02-14,,,,662.25,,,,,,,,,1
2018-02-13,,,,670.08,,,,,,,,,1
2018-02-12,,,,666.98,,,,,,,,,1
2018-02-09,,,,661.03,,,,,,,,,1
2018-02-08,,,,647.9,,,,,,,,,1
2018-02-07,,,,657.76,,,,,,,,,1
2018-02-06,,,,662.32,,,,,,,,,1
2018-02-05,,,,672.89,,,,,,,,,1
2018-02-02,,,,684.48,,,,,,,,,1
2018-02-01,,,,689.24,,,,,,,,,1
2018-01-31,,,,699.25,,,,,,,,,1
2018-01-30,,,,691.71,,,,,,,,,1
2018-01-29,,,,691.11,,,,,,,,,1
2018-01-26,,,,699.1,,,,,,,,,1
2018-01-25,,,,696.52,,,,,,,,,1
2018-01-24,,,,687.0,,,,,,,,,1
2018-01-23,,,,691.81,,,,,,,,,1
2018-01-22,,,,684.86,,,,,,,,,1
2018-01-19,,,,682.77,,,,,,,,,1
2018-01-18,,,,683.9,,,,,,,,,1
2018-01-17,,,,687.67,,,,,,,,,1
2018-01-16,,,,683.19,,,,,,,,,1
2018-01-12,,,,683.91,,,,,,,,,1
2018-01-11,,,,690.57,,,,,,,,,1
2018-01-10,,,,693.14,,,,,,,,,1
2018-01-09,,,,700.98,,,,,,,,,1
2018-01-08,,,,707.87,,,,,,,,,1
2018-01-05,,,,700.74,,,,,,,,,1
2018-01-04,,,,700.52,,,,,,,,,1
2018-01-03,,,,706.52,,,,,,,,,1
2018-01-02,,,,715.72,,,,,,,,,1
2017-12-29,,,,723.37,,,,,,,,,1
2017-12-28,,,,723.89,,,,,,,,,1
2017-12-27,,,,720.41,,,,,,,,,1
2017-12-26,,,,717.03,,,,,,,,,1
2017-12-22,,,,721.05,,,,,,,,,1
2017-12-21,,,,719.23,,,,,,,,,1
2017-12-20,,,,728.98,,,,,,,,,1
2017-12-19,,,,733.84,,,,,,,,,1
2017-12-18,,,,745.84,,,,,,,,,1
2017-12-15,,,,753.38,,,,,,,,,1
2017-12-14,,,,750.57,,,,,,,,,1
2017-12-13,,,,750.5,,,,,,,,,1
2017-12-12,,,,748.31,,,,,,,,,1
2017-12-11,,,,762.59,,,,,,,,,1
2017-12-08,,,,757.69,,,,,,,,,1
2017-12-07,,,,755.18,,,,,,,,,1
2017-12-06,,,,753.13,,,,,,,,,1
2017-12-05,,,,750.62,,,,,,,,,1
2017-12-04,,,,762.72,,,,,,,,,1
2017-12-01,,,,767.16,,,,,,,,,1
2017-11-30,,,,770.39,,,,,,,,,1
2017-11-29,,,,767.55,,,,,,,,,1
2017-11-28,,,,766.06,,,,,,,,,1
2017-11-27,,,,762.54,,,,,,,,,1
2017-11-24,,,,759.07,,,,,,,,,1
2017-11-22,,,,757.73,,,,,,,,,1
2017-11-21,,,,757.97,,,,,,,,,1
2017-11-20,,,,755.96,,,,,,,,,1
2017-11-17,,,,758.08,,,,,,,,,1
2017-11-16,,,,764.19,,,,,,,,,1
2017-11-15,,,,767.22,,,,,,,,,1
2017-11-14,,,,774.47,,,,,,,,,1
2017-11-13,,,,765.39,,,,,,,,,1
2017-11-10,,,,756.95,,,,,,,,,1
2017-11-09,,,,759.47,,,,,,,,,1
2017-11-08,,,,759.59,,,,,,,,,1
2017-11-07,,,,758.92,,,,,,,,,1
2017-11-06,,,,749.25,,,,,,,,,1
2017-11-03,,,,753.43,,,,,,,,,1
2017-11-02,,,,750.97,,,,,,,,,1
2017-11-01,,,,748.95,,,,,,,,,1
2017-10-31,,,,753.2,,,,,,,,,1
2017-10-30,,,,752.45,,,,,,,,,1
2017-10-27,,,,751.62,,,,,,,,,1
2017-10-26,,,,746.61,,,,,,,,,1
2017-10-25,,,,746.34,,,,,,,,,1
2017-10-24,,,,749.37,,,,,,,,,1
2017-10-23,,,,749.55,,,,,,,,,1
2017-10-20,,,,749.21,,,,,,,,,1
2017-10-19,,,,747.86,,,,,,,,,1
2017-10-18,,,,739.62,,,,,,,,,1
2017-10-17,,,,740.57,,,,,,,,,1
2017-10-16,,,,734.91,,,,,,,,,1
2017-10-13,,,,737.25,,,,,,,,,1
2017-10-12,,,,744.88,,,,,,,,,1
2017-10-11,,,,742.46,,,,,,,,,1
2017-10-10,,,,739.43,,,,,,,,,1
2017-10-09,,,,731.79,,,,,,,,,1
2017-10-06,,,,731.15,,,,,,,,,1
2017-10-05,,,,731.62,,,,,,,,,1
2017-10-04,,,,731.65,,,,,,,,,1
2017-10-03,,,,723.59,,,,,,,,,1
2017-10-02,,,,725.47,,,,,,,,,1
2017-09-29,,,,723.6,,,,,,,,,1
2017-09-28,,,,723.79,,,,,,,,,1
2017-09-27,,,,722.22,,,,,,,,,1
2017-09-26,,,,731.67,,,,,,,,,1
2017-09-25,,,,732.4,,,,,,,,,1
2017-09-22,,,,726.63,,,,,,,,,1
2017-09-21,,,,730.78,,,,,,,,,1
2017-09-20,,,,731.61,,,,,,,,,1
2017-09-19,,,,736.69,,,,,,,,,1
2017-09-18,,,,738.71,,,,,,,,,1
2017-09-15,,,,746.25,,,,,,,,,1
2017-09-14,,,,745.03,,,,,,,,,1
2017-09-13,,,,738.71,,,,,,,,,1
2017-09-12,,,,742.12,,,,,,,,,1
2017-09-11,,,,754.8,,,,,,,,,1
2017-09-08,,,,746.94,,,,,,,,,1
2017-09-07,,,,743.91,,,,,,,,,1
2017-09-06,,,,738.5,,,,,,,,,1
2017-09-05,,,,742.81,,,,,,,,,1
2017-09-01,,,,740.95,,,,,,,,,1
2017-08-31,,,,743.24,,,,,,,,,1
2017-08-30,,,,743.16,,,,,,,,,1
2017-08-29,,,,746.47,,,,,,,,,1
2017-08-28,,,,748.16,,,,,,,,,1
2017-08-25,,,,746.48,,,,,,,,,1
2017-08-24,,,,743.25,,,,,,,,,1
2017-08-23,,,,744.0,,,,,,,,,1
2017-08-22,,,,743.18,,,,,,,,,1
2017-08-21,,,,741.41,,,,,,,,,1
2017-08-18,,,,738.38,,,,,,,,,1
2017-08-17,,,,734.42,,,,,,,,,1
2017-08-16,,,,739.62,,,,,,,,,1
2017-08-15,,,,737.55,,,,,,,,,1
2017-08-14,,,,734.26,,,,,,,,,1
2017-08-11,,,,730.45,,,,,,,,,1
2017-08-10,,,,734.65,,,,,,,,,1
2017-08-09,,,,732.89,,,,,,,,,1
2017-08-08,,,,735.68,,,,,,,,,1
2017-08-07,,,,733.59,,,,,,,,,1
2017-08-04,,,,731.87,,,,,,,,,1
2017-08-03,,,,734.11,,,,,,,,,1
2017-08-02,,,,731.93,,,,,,,,,1
2017-08-01,,,,728.85,,,,,,,,,1
2017-07-31,,,,726.48,,,,,,,,,1
2017-07-28,,,,724.06,,,,,,,,,1
2017-07-27,,,,723.65,,,,,,,,,1
2017-07-26,,,,722.59,,,,,,,,,1
2017-07-25,,,,715.86,,,,,,,,,1
2017-07-24,,,,719.02,,,,,,,,,1
2017-07-21,,,,725.48,,,,,,,,,1
2017-07-20,,,,719.81,,,,,,,,,1
2017-07-19,,,,714.71,,,,,,,,,1
2017-07-18,,,,711.78,,,,,,,,,1
2017-07-17,,,,710.11,,,,,,,,,1
2017-07-14,,,,707.35,,,,,,,,,1
2017-07-13,,,,703.35,,,,,,,,,1
2017-07-12,,,,705.49,,,,,,,,,1
2017-07-11,,,,701.24,,,,,,,,,1
2017-07-10,,,,701.43,,,,,,,,,1
2017-07-07,,,,702.04,,,,,,,,,1
2017-07-06,,,,700.44,,,,,,,,,1
2017-07-05,,,,700.94,,,,,,,,,1
2017-07-03,,,,703.36,,,,,,,,,1
2017-06-30,,,,706.91,,,,,,,,,1
2017-06-29,,,,707.39,,,,,,,,,1
2017-06-28,,,,713.31,,,,,,,,,1
2017-06-27,,,,720.66,,,,,,,,,1
2017-06-26,,,,730.57,,,,,,,,,1
2017-06-23,,,,725.27,,,,,,,,,1
2017-06-22,,,,727.44,,,,,,,,,1
2017-06-21,,,,729.86,,,,,,,,,1
2017-06-20,,,,734.68,,,,,,,,,1
2017-06-19,,,,734.44,,,,,,,,,1
2017-06-16,,,,737.51,,,,,,,,,1
2017-06-15,,,,734.3,,,,,,,,,1
2017-06-14,,,,729.4,,,,,,,,,1
2017-06-13,,,,723.94,,,,,,,,,1
2017-06-12,,,,722.9,,,,,,,,,1
2017-06-09,,,,724.85,,,,,,,,,1
2017-06-08,,,,724.77,,,,,,,,,1
