RESULT_COUNT: 1922,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
AMOT.W4,AMOT.W4:IT,BBG001V6S008,BBG001V6RZZ4,AMOT.W4:IT,Amot Investment Ltd,,Warrants (31/10/2012),TASE,,ILS
AMOT.W7,AMOT.W7:IT,BBG004SWNJK1,BBG004SWNJJ3,AMOT.W7:IT,Amot Investment Ltd,Equity,Warrants (19/06/2016),TASE,,ILS
AMOT.W9,AMOT.W9:IT,BBG00L98Z5M2,BBG00L98Z5L3,AMOT.W9:IT,Amot Investment Ltd,Equity,Warrants (31/12/2019),TASE,,ILS
AMOT.WB8,AMOT.WB8:IT,BBG00GH788H6,BBG00GH788G7,AMOT.WB8:IT,Amot Investment Ltd,,Warrants (01/01/9999),TASE,,ILS
AMPL,AMPL:IT,BBG000M0YV26,BBG000M0YTK1,AMPL:IT,Ampal-American Israel Corp.,,Ordinary Shares - Class A,TASE,,ILS
AMPL 5.75 11/20/15 B1,AMPL 5.75 11/20/15 B1:IT,BBG0000MG4Y7,,AMPL 5.75 11/20/15 B1:IT,AMPAL-AMERICAN ISRAEL,Corp,DOMESTIC,TASE,,ILS
AMPL 6.6 01/31/16 B2,AMPL 6.6 01/31/16 B2:IT,BBG0000RR571,,AMPL 6.6 01/31/16 B2:IT,AMPAL-AMERICAN ISRAEL,Corp,DOMESTIC,TASE,,ILS
AMPL 6.95 09/07/19 B3,AMPL 6.95 09/07/19 B3:IT,BBG0016X4W49,,AMPL 6.95 09/07/19 B3:IT,AMPAL-AMERICAN ISRAEL,Corp,DOMESTIC,TASE,,ILS
AMRK,AMRK:IT,BBG000DQQMW5,BBG000DQQM55,AMRK:IT,Amir Marketing And Investments In Agriculture Ltd,Equity,Ordinary Shares,TASE,2018-04-16,ILS
AMRK.C1,AMRK.C1:IT,BBG0000F8NC3,,AMRK.C1:IT,Amir Marketing And Investments In Agriculture Ltd,Corp,5.50% BD CONVERT 31/01/2011 ILS 1,TASE,,ILS
AMRKIT 4.6 05/31/15 B2,AMRKIT 4.6 05/31/15 B2:IT,BBG0000MDL54,,AMRKIT 4.6 05/31/15 B2:IT,AMIR MARKETING & INVESTM,Corp,DOMESTIC,TASE,,ILS
AMS,AMS:IT,BBG000CYF1L9,BBG000CYD015,AMS:IT,A.M.S. Electronics Ltd.,,Ordinary Shares,TASE,,ILS
AMSEIT 5.5 05/31/15 B1,AMSEIT 5.5 05/31/15 B1:IT,BBG0000CQ0Y6,,AMSEIT 5.5 05/31/15 B1:IT,AMS ELECTRONICS,Corp,DOMESTIC,TASE,,ILS
ANAC,ANAC:IT,BBG000PPNTJ7,BBG000PPNSZ1,ANAC:IT,Ananey Communications Ltd,,Ordinary Shares,TASE,,ILS
ANC.C1-L,ANC.C1-L:IT,BBG0000HGR04,,ANC.C1-L:IT,Ananey Communications Ltd,Corp,8.75% BD REDCONV 06/06/2013 ILS 1,TASE,,ILS
ANCN,ANCN:IT,BBG003S3MDL0,BBG003S3MDK1,ANCN:IT,Anchiano Therapeutics Ltd,Equity,Ordinary Shares,TASE,,ILS
ANGL,ANGL:IT,BBG000C00YQ2,BBG000C00Y73,ANGL:IT,Salomon A.Angel Ltd.,Equity,Ordinary Shares,TASE,2013-11-28,ILS
ANLT,ANLT:IT,BBG000CFXMX1,BBG000CFXMC4,ANLT:IT,Analyst I.M.S. Investment Management Services Ltd.,Equity,Ordinary Shares,TASE,2017-08-23,ILS
ANSL.W8,ANSL.W8:IT,BBG00K9F8P35,BBG00K9F8P26,ANSL.W8:IT,Insuline Medical Ltd,Equity,Warrants - Series 8 (27/09/2018),TASE,,ILS
ANSL.W9,ANSL.W9:IT,BBG00K9F8VZ7,BBG00K9F8VY8,ANSL.W9:IT,Insuline Medical Ltd,Equity,Warrants - Series 9 (27/12/2020),TASE,,ILS
AOC.C1,AOC.C1:IT,BBG0000GM4K8,,AOC.C1:IT,A-Online Capital (A.O.C) Ltd.,Corp,4.80% BD CONVERT 31/05/2013 ILS 1,TASE,,ILS
