RESULT_COUNT: 32548,PAGE_SIZE: 10000,CURRENT_PAGE: 4,TOTAL_PAGES: 4,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,COMPOSITE_FIGI,COMPOSITE_FIGI_TICKER,SECURITY_NAME,MARKET_SECTOR,SECURITY_TYPE,STOCK_EXCHANGE,LAST_CRSP_ADJ_DATE,CURRENCY
UXIN,UXIN:UW,BBG00L1HXRP1,BBG00L1HXR44,UXIN:US,Uxin Ltd,Equity,ADR,NASDAQ,,USD
UXJ,UXJ:UP,BBG000QTLLQ9,BBG000QTLJW7,UXJ:US,ProShares Ultra MSCI Pacific ex-Japan ETF,Equity,Exchange Traded Fund,NYSE,,USD
UXPAF,,BBG000BVHLM9,BBG000BVHLM9,UXPAF:US,UXA Resources Limited,Equity,Ordinary Shares,,,USD
UYG,UYG:UP,BBG000QXF2V3,BBG000QXF181,UYG:US,ProShares Ultra Financials,Equity,Exchange Traded Fund,NYSE,2018-05-24,USD
UYM,UYM:UP,BBG000QXDFF4,BBG000QXDC07,UYM:US,ProShares Ultra Basic Materials,Equity,Exchange Traded Fund,NYSE,2017-12-26,USD
UZA,UZA:UN,BBG001P8FFJ2,,UZA:US,United States Cellular Corporation,Pfd,6.95% NT REDEEM 15/05/2060 USD 25,NYSE,2013-12-30,USD
UZC,UZC:UN,BBG00BGLK4F4,,UZC:US,United States Cellular Corporation,Pfd,7.25% NT REDEEM 01/12/2064 USD 25,NYSE,,USD
UZG,UZG:UN,BBG0001JLTD5,,UZG:US,United States Cellular Corporation,Pfd,8.75% PRF REDEEM 01/11/2032 USD 1,NYSE,,USD
UZV.CL,UZV.CL:UN,BBG000007SJ9,,UZV.CL:US,United States Cellular Corporation,Pfd,7.50% PRF REDEEM 15/06/2034 USD 25,NYSE,,USD
UZZFF,,BBG000NJCTF9,BBG000NJCTF9,UZZFF:US,"United Protection Security Group, Inc.",Equity,Ordinary Shares,,,USD
V,V:UW,BBG002VKRSF9,BBG002VKRSF9,V:US,Russell Investment Co,Equity,Russell Multi-Strategy Alternative Fund Class A,NASDAQ,2016-08-17,USD
V,V:UN,BBG000PSL0X0,BBG000PSKYX7,V:US,Visa Inc,Equity,Ordinary Shares - Class A,NYSE,2018-08-16,USD
VA,VA:UW,BBG006WX64N8,BBG000RHGDJ6,VA:US,Virgin America Inc,Equity,Ordinary Shares,NASDAQ,,USD
VABB,,BBG000QK6RT9,BBG000QK6RT9,VABB:US,Virginia Bank Bankshares Inc,Equity,Ordinary Shares,,,USD
VABK,,BBG000C49RT7,BBG000C49RT7,VABK:US,Virginia National Bankshares Corp,Equity,Ordinary Shares,,,USD
VAC,VAC:UN,BBG002769G90,BBG001J2R5H3,VAC:US,Marriott Vacations Worldwide Corp,Equity,Ordinary Shares,NYSE,2018-05-24,USD
VACNY,,BBG00K17Z0H1,BBG00K17Z0H1,VACNY:US,VAT Group AG,Equity,ADR,,,USD
VAGO,,BBG000BW9GZ3,BBG000BW9GZ3,VAGO:US,Vanderbilt Gold Corp,Equity,Ordinary Shares,,,USD
VAIAF,,BBG000BXHMY0,BBG000BXHMY0,VAIAF:US,Vaisala Oyj,Equity,Ordinary Shares - Class A,,,USD
VAL,VAL:UN,BBG000BW9YW7,BBG000BW9W88,VAL:US,Valspar Corp.,Equity,Ordinary Shares,NYSE,2017-05-30,USD
VALE,VALE:UN,BBG000BN5MK0,BBG000BN5LG7,VALE:US,Vale S.A.,Equity,ADR,NYSE,2018-08-03,USD
VALE.P,VALE.P:UN,BBG000BSJW22,BBG000BSJTB9,VALE.P:US,Vale S.A.,Equity,ADR - Pref. Shares,NYSE,2017-04-24,USD
VALGF,,BBG000C82LW4,BBG000C82LW4,VALGF:US,Valgold Resources Ltd.,Equity,Ordinary Shares,,,USD
VALQ,VALQ:UP,BBG00JQ0D816,BBG00JQ0D7T8,VALQ:US,American Century STOXX U.S. Quality Value ETF,Equity,Exchange Traded Fund,NYSE,,USD
VALRF,,BBG000BD7297,,VALRF:US,Valirx Plc,Equity,Ordinary Shares,,,USD
VALU,VALU:UW,BBG000BWBPX2,BBG000BWBMM1,VALU:US,"Value Line, Inc.",Equity,Ordinary Shares,NASDAQ,2018-07-27,USD
VALX,VALX:UW,BBG007PP0KL3,BBG007PP0KB4,VALX:US,ESS Validea Market Legends ETF,Equity,Exchange Traded Fund,NASDAQ,2017-12-28,USD
VAM,VAM:UN,BBG00KVY5VQ4,BBG00KVY5VQ4,VAM:US,Vivaldi Opportunities Fund,Equity,Ordinary Shares,NYSE,,USD
VAMO,VAMO:UF,BBG009YVM296,BBG009YVM232,VAMO:US,Cambria ETF Trust Cambria Value and Momentum ETF,Equity,Exchange Traded Fund,BATS,2016-12-27,USD
VANTF,,BBG000LMR3M7,,VANTF:US,Vantex Resources Ltd.,Equity,Ordinary Shares,,,USD
VAPE,,BBG001CDYRM4,BBG001CDYRM4,VAPE:US,Vape Holdings Inc,Equity,Ordinary Shares,,,USD
VAPR,,BBG000HBZ5T5,BBG000HBZ5T5,VAPR:US,VaporBrands International Inc,Equity,Ordinary Shares,,,USD
VAR,VAR:UN,BBG000BWC1M6,BBG000BWBZN1,VAR:US,"Varian Medical Systems, Inc.",Equity,Ordinary Shares,NYSE,2004-08-02,USD
VAR WI,VAR WI:UN,BBG00FRM1ZZ1,BBG00FRM1ZV5,VAR WI:US,"Varian Medical Systems, Inc.",Equity,When Issued - Jan 2017,NYSE,,USD
VARXY,,BBG000BKGS76,BBG000BKGS76,VARXY:US,Varitronix International Ltd.,Equity,ADR,,,USD
VASC,VASC:UW,BBG000BB6586,BBG000BB62X5,VASC:US,Vascular Solutions Inc,Equity,Ordinary Shares,NASDAQ,,USD
VASO,VASO:UW,BBG000DP5SH4,BBG000DP5SH4,VASO:US,Vaso Corp,Equity,Ordinary Shares,NASDAQ,,USD
VATE,,BBG000BF01W5,BBG000BF01W5,VATE:US,Elev8 Brands Inc,Equity,Ordinary Shares,,,USD
VATKF,,BBG000SF1F46,BBG000SF1F46,VATKF:US,Vatukoula Gold Mines Plc,Equity,Ordinary Shares,,,USD
VAW,VAW:UP,BBG000HSWPH0,BBG000HSWLH9,VAW:US,Vanguard Materials ETF,Equity,Exchange Traded Fund,NYSE,2017-12-14,USD
VB,VB:UP,BBG000HT53P8,BBG000HT3Z79,VB:US,Vanguard Small Cap ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VBF,VBF:UN,BBG000DPTHY3,BBG000DPTFZ6,VBF:US,Invesco Bond Fund,Equity,Ordinary Shares,NYSE,2018-08-13,USD
VBFC,VBFC:UW,BBG000CMMH41,BBG000CMM9X7,VBFC:US,Village Bank & Trust Financial Corporation,Equity,Ordinary Shares,NASDAQ,2014-08-08,USD
VBHLF,,BBG000CW2GB5,BBG000CW2GB5,VBHLF:US,Virgin Australia Holdings Limited,Equity,Ordinary Shares,,,USD
VBIO,,BBG000C54G59,BBG000C54G59,VBIO:US,Vitality Biopharma Inc,Equity,Ordinary Shares,,,USD
VBIV,VBIV:UW,BBG000BB3ZH3,BBG000BB3S61,VBIV:US,VBI Vaccines Inc.,Equity,Ordinary Shares,NASDAQ,2014-07-29,USD
VBIV,VBIV:UW,BBG000C40202,BBG000C40202,VBIV:US,VBI Vaccines Inc,Equity,Ordinary Shares,NASDAQ,2012-12-12,USD
VBK,VBK:UP,BBG000HT5NT0,BBG000HT5K89,VBK:US,Vanguard Small Cap Growth ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VBLT,VBLT:UW,BBG006ND9360,BBG002WK6CM8,VBLT:US,Vascular Biogenics Ltd,,Ordinary Shares,NASDAQ,,ILS
VBLT,VBLT:UW,BBG002WK6CM8,BBG002WK6CM8,VBLT:US,Vascular Biogenics Ltd,Equity,Ordinary Shares,NASDAQ,,USD
VBND,VBND:UP,BBG007BBY8T1,BBG007BBY8M8,VBND:US,ESS Vident Core U.S. Bond Strategy Fund,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VBR,VBR:UP,BBG000HX6S37,BBG000HX5MQ6,VBR:US,Vanguard Small Cap Value ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VBTC,,BBG000K5PQ91,BBG000K5PQ91,VBTC:US,Vubotics Inc.,Equity,Ordinary Shares,,,USD
VBTX,VBTX:UW,BBG00728RQ16,BBG000QG9SX8,VBTX:US,Veritex Holdings Inc,Equity,Ordinary Shares,NASDAQ,,USD
VC,VC:UW,BBG0016T3GV4,BBG0016T3GQ0,VC:US,Visteon Corp.,Equity,Ordinary Shares,NASDAQ,2016-01-25,USD
VCAN,,BBG000QP5ZW7,BBG000QP5SJ8,VCAN:US,Vican Resources Inc,Equity,Ordinary Shares,,,USD
VCANF,,BBG000PR4V18,BBG000PR4V18,VCANF:US,"Volcan, Compania Minera S.A.A.",Equity,Ordinary Shares - Class B,,,USD
VCBB,,BBG000PXKV26,BBG000PXKV26,VCBB:US,Ventura County Business Bank (CA),Equity,Ordinary Shares,,,USD
VCBD,,BBG009R1ZLC0,BBG009R1ZLC0,VCBD:US,Vitalibis Inc,Equity,Ordinary Shares,,,USD
VCBI,VCBI:UW,BBG000LFFMS7,BBG000LFC1X0,VCBI:US,Virginia Commerce Bancorp Inc,,Ordinary Shares,NASDAQ,,USD
VCBP,,BBG000BT6B39,BBG000BT6B39,VCBP:US,Valley Commerce Bancorp,Equity,Ordinary Shares,,,USD
VCBS,,BBG000QK72W9,BBG000QK72W9,VCBS:US,Virginia Cmnty Bankshares Inc,Equity,Ordinary Shares,,,USD
VCEL,VCEL:UW,BBG000BDCTD7,BBG000BDCM24,VCEL:US,Vericel Corp,Equity,Ordinary Shares,NASDAQ,2013-10-16,USD
VCF,VCF:UA,BBG000BHS1K4,BBG000BHS106,VCF:US,Delaware Investments Colorado Insured Municipal Income Fund Inc,Equity,Ordinary Shares,AMEX,2018-08-16,USD
VCI,VCI:UN,BBG000CPTK86,BBG000CPTHD7,VCI:US,"Valassis Communications, Inc.",,Ordinary Shares,NYSE,,USD
VCIHF,,BBG000GQK626,BBG000GQK5R1,VCIHF:US,Victory City International Holdings Ltd.,Equity,,,,HKD
VCII,,BBG000C4TS68,BBG000C4TS68,VCII:US,Vivicells International Inc,Equity,Ordinary Shares,,,USD
VCISF,,BBG000BP9BK5,BBG000BP9BK5,VCISF:US,Vinci,Equity,Ordinary Shares,,,USD
VCISY,,BBG000C08K57,BBG000C08K57,VCISY:US,Vinci,Equity,ADR,,,USD
VCIT,VCIT:UW,BBG000PWZ6H1,BBG000PWYVH7,VCIT:US,Vanguard Intermediate-Term Corporate Bond ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
VCLD,,BBG000QZ9T46,BBG000QZ9T46,VCLD:US,Verecloud Inc,Equity,Ordinary Shares,,,USD
VCLT,VCLT:UW,BBG000PWZND8,BBG000PWZHX9,VCLT:US,Vanguard Long-Term Corporate Bond ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
VCMG,,BBG000BHH108,BBG000BHH108,VCMG:US,Veracity Management Global Inc,Equity,Ordinary Shares,,,USD
VCMP,VCMP:UW,BBG000GBWF71,BBG000GBWF71,VCMP:US,Vcampus Corp,Equity,Ordinary Shares,NASDAQ,,USD
VCMU,,BBG000FQP9J8,BBG000FQP9J8,VCMU:US,Maplex Alliance Ltd,Equity,Ordinary Shares,,,USD
VCNYF,,BBG000BFL900,BBG000BFL900,VCNYF:US,Vacon Oyj,Equity,Ordinary Shares,,,USD
VCNYY,,BBG0028B3MC7,BBG0028B3MC7,VCNYY:US,Vacon Oyj,Equity,,,,USD
VCO,VCO:UN,BBG000CGC328,BBG000CG9ZC0,VCO:US,Vina Conchay Toro S.A.,Equity,ADR,NYSE,2018-05-17,USD
VCOC,,BBG000F3BS39,BBG000F3BS39,VCOC:US,Voice One Corp,Equity,Ordinary Shares,,,USD
VCOGF,,BBG000MBWK91,BBG000MBWK91,VCOGF:US,Victoria Oil & Gas,Equity,Ordinary Shares,,,USD
VCOR,,BBG007SV7L10,BBG007SV7L10,VCOR:US,Visiber57 Corp,Equity,Ordinary Shares,,,USD
VCPS,,BBG001Z94XD8,BBG001Z94XD8,VCPS:US,VinCompass Corp,Equity,Ordinary Shares,,,USD
VCR,VCR:UP,BBG000HX44W0,BBG000HX4281,VCR:US,Vanguard Consumer Discretionary ETF,Equity,Exchange Traded Fund,NYSE,2017-12-14,USD
VCRA,VCRA:UN,BBG001YF8NJ7,BBG00179VSY7,VCRA:US,Vocera Communication Inc,Equity,Ordinary Shares,NYSE,,USD
VCRT,,BBG000JP5Y30,BBG000JP5Y30,VCRT:US,"Vicor Technologies, Inc.",Equity,Ordinary Shares,,,USD
VCSH,VCSH:UW,BBG000PWY049,BBG000PWXXY5,VCSH:US,Vanguard Short-Term Corporate Bond ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
VCST,,BBG000C2SHG6,BBG000C2SHG6,VCST:US,Viewcast.com Inc.,Equity,Ordinary Shares,,,USD
VCSY,,BBG000D1SYH9,BBG000D1SYH9,VCSY:US,"Vertical Computer Systems, Inc.",Equity,Ordinary Shares,,,USD
VCTEF,,BBG000PLCYG0,BBG000PLCYG0,VCTEF:US,Vecta Energy Corp,Equity,Ordinary Shares,,,USD
VCTL,,BBG000C219B8,BBG000C219B8,VCTL:US,Rainmaker Systems Inc,Equity,Ordinary Shares,,,USD
VCTR,VCTR:UW,BBG0074JPF34,BBG0074JPF34,VCTR:US,Victory Capital Holdings Inc,Equity,Ordinary Shares - Class A,NASDAQ,,USD
VCTY,,BBG000BZLBR2,BBG000BZLBR2,VCTY:US,Videolocity International Inc,Equity,Ordinary Shares,,,USD
VCV,VCV:UN,BBG000BFVL48,BBG000BFVK04,VCV:US,Invesco California Value Municipal Income Trust,Equity,Ordinary Shares,NYSE,2018-08-13,USD
VCVOF,,BBG000QZVFX9,BBG000QZVFX9,VCVOF:US,VinaCapital Vietnam Opportunity Fund Limited,Equity,Ordinary Shares,,,USD
VCYE,,BBG000C4KDS6,BBG000C4KDS6,VCYE:US,Velocity Energy Inc,Equity,Ordinary Shares,,,USD
VCYT,VCYT:UW,BBG005CHFX17,BBG001J2M542,VCYT:US,Veracyte Inc,Equity,Ordinary Shares,NASDAQ,,USD
VDAHF,,BBG002VS5414,BBG002VS5414,VDAHF:US,Vinda International Holdings Ltd.,Equity,Ordinary Shares,,,USD
VDAHY,,BBG0037T5H72,BBG0037T5H72,VDAHY:US,Vinda International Holdings Ltd.,Equity,ADR,,,USD
VDC,VDC:UP,BBG000HWRKH8,BBG000HWRGK3,VDC:US,Vanguard Consumer Staples ETF,Equity,Exchange Traded Fund,NYSE,2017-12-14,USD
VDDA,,BBG000BBBQC9,BBG000BBBQC9,VDDA:US,Vadda Energy Corp.,Equity,Ordinary Shares,,,USD
VDE,VDE:UP,BBG000HTG5C5,BBG000HTG205,VDE:US,Vanguard Energy ETF,Equity,Exchange Traded Fund,NYSE,2017-12-14,USD
VDEVF,,BBG004FSYQ62,BBG004FSYQ62,VDEVF:US,Van de Velde SA,Equity,Ordinary Shares,,,USD
VDMCY,,BBG004SHX9T6,BBG004SHX9T6,VDMCY:US,Vodacom Group Ltd,Equity,ADR,,,USD
VDNRF,,BBG000F6YHT3,BBG000F6YHT3,VDNRF:US,Vedanta Resources Plc,Equity,Ordinary Shares,,,USD
VDOMF,,BBG00215FJ04,BBG00215FJ04,VDOMF:US,Val-d`Or Mining Corp,Equity,Ordinary Shares,,,USD
VDPH,,BBG001PG45T7,BBG001PG45T7,VDPH:US,VDO-Ph International Inc,Equity,Ordinary Shares,,,USD
VDQSF,,BBG00805X4C2,BBG00805X4C2,VDQSF:US,Vodis Pharmaceuticals Inc,Equity,Ordinary Shares,,,USD
VDRM,,BBG000JN17K9,BBG000JN17K9,VDRM:US,ViaDerma Inc,Equity,Ordinary Shares,,,USD
VDTAF,,BBG00DX9W839,BBG00DX9W839,VDTAF:US,Vendetta Mining Corp,Equity,Ordinary Shares,,,USD
VDTH,VDTH:UW,BBG008DT1TH1,BBG008DT1SX5,VDTH:US,Videocon d2h Ltd,Equity,ADR,NASDAQ,,USD
VEA,VEA:UP,BBG000QVFD98,BBG000QVFB47,VEA:US,Vanguard FTSE Developed Markets ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VEAC,VEAC:UW,BBG00GKQW1J6,BBG00GKQW160,VEAC:US,Vantage Energy Acquisition Corp,Equity,Ordinary Shares - Class A,NASDAQ,,USD
VEACU,VEACU:UW,BBG00G02YH22,BBG00G02Y984,VEACU:US,Vantage Energy Acquisition Corp,Equity,Units ( 1 Cls A Ord & 1/3 War ),NASDAQ,,USD
VEACW,VEACW:UW,BBG00GKQW4N5,BBG00GKQW491,VEACW:US,Vantage Energy Acquisition Corp,Equity,Warrants (17/04/2024),NASDAQ,,USD
VEC,VEC:UN,BBG0064LTSY5,BBG005PG80K4,VEC:US,Vectrus Inc,Equity,Ordinary Shares,NYSE,,USD
VECO,VECO:UW,BBG000BDCML3,BBG000BDCB28,VECO:US,Veeco Instruments Inc,Equity,Ordinary Shares,NASDAQ,,USD
VECT,,BBG000BXWBF8,BBG000BXWBF8,VECT:US,Vectr Systems Inc,Equity,Ordinary Shares,,,USD
VEDL,VEDL:UN,BBG0056HFZZ2,BBG0056HFZV6,VEDL:US,Vedanta Ltd,Equity,ADR,NYSE,2017-04-10,USD
VEEV,VEEV:UN,BBG005845P91,BBG001CGB489,VEEV:US,Veeva Systems Inc,Equity,Ordinary Shares - Class A,NYSE,,USD
VEGA,VEGA:UP,BBG003D085X2,BBG003D085R9,VEGA:US,AdvisorShares STAR Global Buy-Write ETF,Equity,Exchange Traded Fund,NYSE,2016-12-28,USD
VEGI,VEGI:UP,BBG002GKQWP7,BBG002GKQWJ4,VEGI:US,BTC iShares MSCI Global Agriculture Producers ETF,Equity,Exchange Traded Fund,NYSE,2017-12-19,USD
VEGL,,BBG000BJ76Y7,BBG000BJ76Y7,VEGL:US,Vegalab Inc,Equity,Ordinary Shares,,,USD
VEGPF,,BBG000C00Q52,BBG000C00Q52,VEGPF:US,Vectura Group Plc,Equity,Ordinary Shares,,,USD
VEGYF,,BBG003PZHHC9,BBG003PZHHC9,VEGYF:US,Virginia Energy Resources Inc,Equity,Ordinary Shares,,,USD
VEIFF,,BBG000CHBH99,BBG000CHBH99,VEIFF:US,Ackroo Inc,Equity,Ordinary Shares,,,USD
VELA,,BBG000PKR1R6,BBG000PKR1R6,VELA:US,VelaTel Global Communications Inc,Equity,Ordinary Shares,,,USD
VELPI,,BBG000005BZ0,,VELPI:US,Virginia Electric & Power Co.,Pfd,7.05% PRF PERPETUAL USD 100,,,USD
VELPL,,BBG000005DZ6,,VELPL:US,Virginia Electric & Power Co.,Pfd,6.98% PRF PERPETUAL USD 100,,,USD
VELPM,,BBG0000022Z3,,VELPM:US,Virginia Electric & Power Co.,Pfd,4.80% PRF PERPETUAL USD 100,,,USD
VELPN,,BBG0000022Y4,,VELPN:US,Virginia Electric & Power Co.,Pfd,4.20% PRF PERPETUAL USD 100,,,USD
VELPO,,BBG0000022X5,,VELPO:US,Virginia Electric & Power Co.,Pfd,4.12% PRF PERPETUAL USD 100,,,USD
VELPP,,BBG0000022W6,,VELPP:US,Virginia Electric & Power Co.,Pfd,4.04% PRF PERPETUAL USD 100,,,USD
VELprECL,VELprECL:UN,BBG000002309,,VELprECL:US,Virginia Electric & Power Co.,Pfd,PRF PERPETUAL USD 100,NYSE,,USD
VELT,VELT:UW,BBG000Q5QBK4,BBG000Q5PX36,VELT:US,Velti plc,,Ordinary Shares,NASDAQ,,USD
VELXF,,BBG000TNMK26,BBG000TNMK26,VELXF:US,Canadian Overseas Petroleum Ltd,Equity,Ordinary Shares,,,USD
VEMLF,,BBG000BZBVW3,BBG000BZBVW3,VEMLF:US,Venture Corporation Ltd.,Equity,Ordinary Shares,,,USD
VEMLY,,BBG000D8L156,BBG000D8L156,VEMLY:US,Venture Corporation Ltd.,Equity,ADR,,,USD
VEND,VEND:UU,BBG0025KNQP5,BBG0025KNQ93,VEND:US,Generation Next Franchise Brands Inc,Equity,Ordinary Shares,OTCBB,,USD
VEOEF,,BBG000CZVWC0,BBG000CZVWC0,VEOEF:US,Veolia Environnement,Equity,Ordinary Shares,,,USD
VEOEY,,BBG000DWP6H5,BBG000DWP6H5,VEOEY:US,Veolia Environnement,Equity,ADR,,2014-04-25,USD
VEON,VEON:UW,BBG000QCWFC2,BBG000QCW561,VEON:US,VEON Ltd,Equity,ADR,NASDAQ,2018-08-13,USD
VER,VER:UN,BBG001J4J8Y3,BBG001J4J8T9,VER:US,VEREIT Inc,Equity,Ordinary Shares,NYSE,2018-06-28,USD
VERD,,BBG000CNH5F9,BBG000CNH5F9,VERD:US,"Verdant Brands, Inc.",Equity,Ordinary Shares,,,USD
VERF,,BBG000PV52Y6,BBG000PV52Y6,VERF:US,Versailles Financial Corporation,Equity,Ordinary Shares,,,USD
VERI,VERI:UW,BBG00G7258Z1,BBG007NJLS39,VERI:US,Veritone Inc,Equity,Ordinary Shares,NASDAQ,,USD
VERpF,VERpF:UN,BBG005SZ7J10,,VERpF:US,VEREIT Inc,Pfd,6.70% PRF PERPETUAL USD - Ser F,NYSE,2015-04-29,USD
VERU,VERU:UW,BBG000G13V61,BBG000G12J78,VERU:US,Veru Inc,Equity,Ordinary Shares,NASDAQ,2014-04-28,USD
VESH,VESH:UP,BBG00H1CVNJ9,BBG00H1CVND5,VESH:US,Virtus Enhanced Short U.S. Equity ETF,Equity,Exchange Traded Fund,NYSE,2017-12-20,USD
VEST,,BBG000Q96L17,BBG000Q96L17,VEST:US,Vestiage Inc,Equity,Ordinary Shares,,,USD
VESTF,,BBG0043VXLG9,BBG0043VXLG9,VESTF:US,Corporacion Inmobiliaria Vesta Sab,Equity,Ordinary Shares,,,USD
VET,VET:UN,BBG000PL3FN3,BBG000PL3C78,VET:US,Vermilion Energy Inc,Equity,Ordinary Shares,NYSE,2018-08-30,USD
VETOF,,BBG000T8WHZ9,BBG000T8WHZ9,VETOF:US,Vetoquinol,Equity,Ordinary Shares,,,USD
VETOF,,BBG000C5S7S8,BBG000C5R638,VETOF:US,Vetoquinol,Equity,,,,EUR
VETS,VETS:UW,BBG00KK08FR1,BBG00KK08FR1,VETS:US,Pacer Military Times Best Employers ETF,Equity,Exchange Traded Fund,NASDAQ,2018-06-26,USD
VETTF,,BBG000QGBWX6,BBG000QGBWX6,VETTF:US,Vector Limited,Equity,Ordinary Shares,,,USD
VEU,VEU:UP,BBG000HMP273,BBG000HMNZV5,VEU:US,Vanguard FTSE All-World ex-US ETF,Equity,Exchange Traded Fund,NYSE,2017-12-21,USD
VFC,VFC:UN,BBG000BWCLX0,BBG000BWCKB6,VFC:US,VF Corp.,Equity,Ordinary Shares,NYSE,2018-06-07,USD
VFFIF,,BBG000TW2J94,BBG000TW2J94,VFFIF:US,Village Farms International Inc,Equity,Ordinary Shares,,,USD
VFH,VFH:UP,BBG000HST105,BBG000HSSXW1,VFH:US,Vanguard Financials ETF,Equity,Exchange Traded Fund,NYSE,2017-12-14,USD
VFL,VFL:UA,BBG000BH21D0,BBG000BH20J6,VFL:US,Delaware Investments National Municipal Income Fund,Equity,Ordinary Shares,AMEX,2018-08-16,USD
VFLQ,VFLQ:UF,BBG00K269QT1,BBG00K269Q75,VFLQ:US,Vanguard U.S. Liquidity Factor ETF,Equity,Exchange Traded Fund,BATS,,USD
VFMF,VFMF:UF,BBG00K26C149,BBG00K26C0L2,VFMF:US,Vanguard U.S. Multifactor ETF,Equity,Exchange Traded Fund,BATS,,USD
VFMO,VFMO:UF,BBG00K26BG38,BBG00K26BFK1,VFMO:US,Vanguard U.S. Momentum Factor ETF,Equity,Exchange Traded Fund,BATS,,USD
VFMV,VFMV:UF,BBG00K26BWT5,BBG00K26BWT5,VFMV:US,Vanguard U.S. Minimum Volatility ETF,Equity,Exchange Traded Fund,BATS,,USD
VFQY,VFQY:UF,BBG00K269NH1,BBG00K269MY4,VFQY:US,Vanguard U.S. Quality Factor ETF,Equity,Exchange Traded Fund,BATS,,USD
VFVA,VFVA:UF,BBG00K26B5V1,BBG00K26B596,VFVA:US,Vanguard U.S. Value Factor ETF,Equity,Exchange Traded Fund,BATS,,USD
VG,VG:UN,BBG000BRB8Y0,BBG000BRB5D9,VG:US,Vonage Holdings Corp,Equity,Ordinary Shares,NYSE,,USD
VGBL,,BBG000Q4Q931,BBG000Q4Q931,VGBL:US,V3 Global Inc,Equity,Ordinary Shares,,,USD
VGCEF,,BBG000F5DPP4,BBG000F5DPP4,VGCEF:US,Viking Gold Exploration Inc.,Equity,Ordinary Shares,,,USD
VGCP,,BBG000DYKBB1,BBG000DYKBB1,VGCP:US,Arizona Gold & Onyx Mining Co,Equity,Ordinary Shares,,,USD
VGEM,VGEM:UP,BBG001RZ3TY6,BBG001RZ3TS3,VGEM:US,EGShares Consumer Services GEMS ETF,,Exchange Traded Fund,NYSE,,USD
VGEN,,BBG00475RCM2,BBG00475RCM2,VGEN:US,Vaccinogen Inc,Equity,Ordinary Shares,,,USD
VGFO,VGFO:UP,BBG00HY5VZ29,BBG00HY5VYY7,VGFO:US,Virtus WMC Global Factor Opportunities ETF,Equity,Exchange Traded Fund,NYSE,2017-12-20,USD
VGGOF,,BBG0074Q0H31,BBG0074Q0H31,VGGOF:US,Vogogo Inc,Equity,Ordinary Shares,,,USD
VGI,VGI:UN,BBG002293GJ4,BBG002293GD0,VGI:US,Virtus Global Multi-Sector Income Fund,Equity,Ordinary Shares,NYSE,2018-08-10,USD
VGID,,BBG000BKXFK0,BBG000BKXFK0,VGID:US,V Group Inc,Equity,Ordinary Shares,,,USD
VGIT,VGIT:UW,BBG000PX0CD8,BBG000PX0963,VGIT:US,Vanguard Intermediate-Term Treasury ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
VGK,VGK:UP,BBG000HT9XN0,BBG000HT8SM3,VGK:US,Vanguard FTSE Europe ETF,Equity,Exchange Traded Fund,NYSE,2017-12-19,USD
VGLDF,,BBG000C4DYB6,BBG000C4DYB6,VGLDF:US,Vangold Mining Corp,Equity,Ordinary Shares,,,USD
VGLS,,BBG000CPS8S2,BBG000CPS8S2,VGLS:US,VG Life Sciences Inc,Equity,Ordinary Shares,,,USD
VGLT,VGLT:UW,BBG000PX0P76,BBG000PX0M82,VGLT:US,Vanguard Long-Term Treasury ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
VGM,VGM:UN,BBG000CQLP27,BBG000CQLM15,VGM:US,Invesco Trust for Investment Grade Municipals,Equity,Ordinary Shares,NYSE,2018-08-13,USD
VGMTF,,BBG000J9MYH2,BBG000J9MYH2,VGMTF:US,Minera Alamos Inc,Equity,Ordinary Shares,,,USD
VGR,VGR:UN,BBG000CXKN28,BBG000CXKKZ8,VGR:US,Vector Group Ltd,Equity,Ordinary Shares,NYSE,2018-06-18,USD
VGRBF,,BBG0033P11Q2,BBG0033P11Q2,VGRBF:US,Vgrab Communications Inc,Equity,Ordinary Shares,,,USD
VGRDF,,BBG004LV6NG5,BBG004LV6NG5,VGRDF:US,Vanguarda Agro S.A.,Equity,Ordinary Shares,,,USD
VGREF,,BBG000Q63XL8,BBG000Q63XL8,VGREF:US,VIASPACE Green Energy Inc,Equity,Ordinary Shares,,,USD
VGRI,,BBG000LKCKT2,BBG000LKB9M5,VGRI:US,Van Gold Resources Inc,Equity,Ordinary Shares - Class A,,,USD
VGSH,VGSH:UW,BBG000PX0017,BBG000PWZXV6,VGSH:US,Vanguard Short-Term Treasury ETF,Equity,Exchange Traded Fund,NASDAQ,2018-09-04,USD
