RESULT_COUNT: 596,PAGE_SIZE: 10000,CURRENT_PAGE: 1,TOTAL_PAGES: 1,API_CALL_CREDITS: 1
TICKER,FIGI_TICKER,FIGI,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,EX_DIVIDEND,SPLIT_RATIO,ADJ_OPEN,ADJ_HIGH,ADJ_LOW,ADJ_CLOSE,ADJ_VOLUME,ADJ_FACTOR
MCRNL,MCRNL:IT,BBG000QG0DV2,2018-09-04,1.32,1.3159999999999998,1.28,1.2990000000000002,35496.0,0.0,1.0,1.32,1.3159999999999998,1.28,1.2990000000000002,35496.0,1.0
PZOL,PZOL:IT,BBG000NB3443,2018-09-04,574.0,574.9,566.3,572.0,27044.0,0.0,1.0,574.0,574.9,566.3,572.0,27044.0,1.0
BRIN,BRIN:IT,BBG000PQZW32,2018-09-04,23.92,24.8,23.83,24.73,45203.0,0.0,1.0,23.92,24.8,23.83,24.73,45203.0,1.0
AVGL,AVGL:IT,BBG000MGHZQ5,2018-09-04,3.9389999999999996,3.9389999999999996,3.7910000000000004,3.82,78008.0,0.0,1.0,3.9389999999999996,3.9389999999999996,3.7910000000000004,3.82,78008.0,1.0
ENDY,ENDY:IT,BBG000D0BPZ8,2018-09-04,2.9530000000000003,3.0239999999999996,2.885,2.949,9933.0,0.0,1.0,2.9530000000000003,3.0239999999999996,2.885,2.949,9933.0,1.0
PSEU.17,PSEU.17:IT,BBG000F9CH93,2018-09-04,13.02,12.75,12.62,12.7,500.0,0.0,1.0,13.02,12.75,12.62,12.7,500.0,1.0
PSRE.22,PSRE.22:IT,BBG000F9GDH9,2018-09-04,10.29,10.29,10.29,10.29,4837.0,0.0,1.0,10.29,10.29,10.29,10.29,4837.0,1.0
PSFT.23,PSFT.23:IT,BBG000VG1RX2,2018-09-04,31.5,31.4,31.39,31.39,1333.0,0.0,1.0,31.5,31.4,31.39,31.39,1333.0,1.0
ALMD,ALMD:IT,BBG000CS72V8,2018-09-04,1.286,1.305,1.27,1.288,216576.0,0.0,1.0,1.286,1.305,1.27,1.288,216576.0,1.0
BLRX,BLRX:IT,BBG000D3FWW6,2018-09-04,3.3369999999999997,3.39,3.33,3.361,43155.0,0.0,1.0,3.3369999999999997,3.39,3.33,3.361,43155.0,1.0
BBYL,BBYL:IT,BBG000R13W30,2018-09-04,1.3730000000000002,1.4069999999999998,1.3730000000000002,1.379,257599.0,0.0,1.0,1.3730000000000002,1.4069999999999998,1.3730000000000002,1.379,257599.0,1.0
IN125.10,IN125.10:IT,BBG000CDX0N5,2018-09-04,3.965,4.098,3.946,4.085,288354.0,0.0,1.0,3.965,4.098,3.946,4.085,288354.0,1.0
INDEU.11,INDEU.11:IT,BBG000CF7VP9,2018-09-04,33.86,33.99,33.86,33.92,2050.0,0.0,1.0,33.86,33.99,33.86,33.92,2050.0,1.0
INDX.13,INDX.13:IT,BBG000CFM855,2018-09-04,160.7,,,160.7,0.0,0.0,1.0,160.7,,,160.7,0.0,1.0
PRSK,PRSK:IT,BBG000CQ8PJ4,2018-09-04,29.6,29.59,29.4,29.55,303.0,0.0,1.0,29.6,29.59,29.4,29.55,303.0,1.0
FRDN,FRDN:IT,BBG000GC7SR7,2018-09-04,91.85,91.69,90.0,91.6,246.0,0.0,1.0,91.85,91.69,90.0,91.6,246.0,1.0
SLGN,SLGN:IT,BBG000GC7TS4,2018-09-04,9.988999999999999,9.988999999999999,8.66,9.051,20489.0,0.0,1.0,9.988999999999999,9.988999999999999,8.66,9.051,20489.0,1.0
ITMR,ITMR:IT,BBG000HB6MD7,2018-09-04,1.21,1.21,1.186,1.2,116333.0,0.0,1.0,1.21,1.21,1.186,1.2,116333.0,1.0
HNMR,HNMR:IT,BBG000HB51P1,2018-09-04,16.97,16.96,16.68,16.84,4210.0,0.0,1.0,16.97,16.96,16.68,16.84,4210.0,1.0
KSOMX.35,KSOMX.35:IT,BBG000R4P2F3,2018-09-04,6.21,,,6.21,0.0,0.0,1.0,6.21,,,6.21,0.0,1.0
KSMMC.33,KSMMC.33:IT,BBG000GSXD96,2018-09-04,112.7,112.0,111.3,111.7,1296.0,0.0,1.0,112.7,112.0,111.3,111.7,1296.0,1.0
ORIN,ORIN:IT,BBG000R8GFX5,2018-09-04,20.96,20.63,19.69,20.21,1259.0,0.0,1.0,20.96,20.63,19.69,20.21,1259.0,1.0
SHNP,SHNP:IT,BBG000R8V0B5,2018-09-04,19.86,19.83,19.43,19.57,5732.0,0.0,1.0,19.86,19.83,19.43,19.57,5732.0,1.0
HRT35.7,HRT35.7:IT,BBG000N3YZM8,2018-09-04,16.68,16.72,16.52,16.53,86388.0,0.0,1.0,16.68,16.72,16.52,16.53,86388.0,1.0
SLARL,SLARL:IT,BBG000VCNKV4,2018-09-04,6.5,6.52,6.472,6.49,848803.0,0.0,1.0,6.5,6.52,6.472,6.49,848803.0,1.0
INDSP.18,INDSP.18:IT,BBG000D5YTJ2,2018-09-04,28.54,28.6,28.34,28.37,64608.0,0.0,1.0,28.54,28.6,28.34,28.37,64608.0,1.0
DNA,DNA:IT,BBG000PNGQ97,2018-09-04,0.258,0.27,0.251,0.267,1634354.0,0.0,1.0,0.258,0.27,0.251,0.267,1634354.0,1.0
KARE,KARE:IT,BBG000Q3NWZ0,2018-09-04,1.614,1.6019999999999999,1.5290000000000001,1.57,151553.0,0.0,1.0,1.614,1.6019999999999999,1.5290000000000001,1.57,151553.0,1.0
AZRG,AZRG:IT,BBG000G9PL35,2018-09-04,190.4,190.5,187.0,187.7,80383.0,0.0,1.0,190.4,190.5,187.0,187.7,80383.0,1.0
APOS,APOS:IT,BBG000QYH944,2018-09-04,0.607,,,0.607,0.0,0.0,1.0,0.607,,,0.607,0.0,1.0
ALGS,ALGS:IT,BBG000Q93BN8,2018-09-04,40.8,41.0,40.4,40.79,376.0,0.0,1.0,40.8,41.0,40.4,40.79,376.0,1.0
TEDE,TEDE:IT,BBG000BYTD20,2018-09-04,14.9,,,14.9,0.0,0.0,1.0,14.9,,,14.9,0.0,1.0
LAHAV,LAHAV:IT,BBG000BYL9H1,2018-09-04,1.65,1.713,1.64,1.672,32930.0,0.0,1.0,1.65,1.713,1.64,1.672,32930.0,1.0
MAXM,MAXM:IT,BBG000BYJWP4,2018-09-04,13.35,,,13.35,0.0,0.0,1.0,13.35,,,13.35,0.0,1.0
ZNKL,ZNKL:IT,BBG000BY25Y1,2018-09-04,17.71,17.71,17.55,17.56,5509.0,0.0,1.0,17.71,17.71,17.55,17.56,5509.0,1.0
MISH,MISH:IT,BBG000FK6DQ5,2018-09-04,72.43,72.7,71.77,72.29,2588.0,0.0,1.0,72.43,72.7,71.77,72.29,2588.0,1.0
DCI-M,DCI-M:IT,BBG000M3S9N3,2018-09-04,1.6,1.6,1.589,1.5919999999999999,77551.0,0.0,1.0,1.6,1.6,1.589,1.5919999999999999,77551.0,1.0
MDTR,MDTR:IT,BBG0064M9DC2,2018-09-04,6.445,6.507999999999999,6.391,6.403,90963.0,0.0,1.0,6.445,6.507999999999999,6.391,6.403,90963.0,1.0
SKLN,SKLN:IT,BBG0064MHL80,2018-09-04,30.32,30.06,29.51,29.78,1570.0,0.0,1.0,30.32,30.06,29.51,29.78,1570.0,1.0
ASHG,ASHG:IT,BBG006M6THM5,2018-09-04,15.75,15.97,15.57,15.62,116765.0,0.0,1.0,15.75,15.97,15.57,15.62,116765.0,1.0
INRM,INRM:IT,BBG006M2F2H8,2018-09-04,13.65,13.87,13.65,13.71,115623.0,0.0,1.0,13.65,13.87,13.65,13.71,115623.0,1.0
PERI.C12,PERI.C12:IT,BBG0077VX8R5,2018-09-04,1.038,1.038,1.038,1.038,20000.0,0.0,1.0,1.038,1.038,1.038,1.038,20000.0,1.0
SPEN,SPEN:IT,BBG007PB6MQ9,2018-09-04,12.83,12.86,12.29,12.3,255312.0,0.0,1.0,12.83,12.86,12.29,12.3,255312.0,1.0
ORON,ORON:IT,BBG009BL59V2,2018-09-04,3.947,3.9539999999999997,3.9539999999999997,3.9539999999999997,1533.0,0.0,1.0,3.947,3.9539999999999997,3.9539999999999997,3.9539999999999997,1533.0,1.0
ALD.W3,ALD.W3:IT,BBG009NP1FN9,2018-09-04,2.114,,,2.114,0.0,0.0,1.0,2.114,,,2.114,0.0,1.0
TCSP.115,TCSP.115:IT,BBG009S111T2,2018-09-04,112.1,,,112.1,0.0,0.0,1.0,112.1,,,112.1,0.0,1.0
FRDN.C7,FRDN.C7:IT,BBG00B0QM217,2018-09-04,1.122,,,1.122,0.0,0.0,1.0,1.122,,,1.122,0.0,1.0
SLGN.W5,SLGN.W5:IT,BBG00CX8J2M0,2018-09-04,0.75,1.2,0.75,1.004,13588.0,0.0,1.0,0.75,1.2,0.75,1.004,13588.0,1.0
SHGR,SHGR:IT,BBG007NF4M66,2018-09-04,17.18,17.47,17.18,17.24,10905.0,0.113,1.0,17.18,17.47,17.18,17.24,10905.0,0.993464430306536
VNTZ,VNTZ:IT,BBG00D0R75L9,2018-09-04,0.583,0.667,0.561,0.624,1267269.0,0.0,1.0,0.583,0.667,0.561,0.624,1267269.0,1.0
STCM.C6,STCM.C6:IT,BBG00DB0NW84,2018-09-04,1.072,,,1.072,0.0,0.0,1.0,1.072,,,1.072,0.0,1.0
DLGR.C32,DLGR.C32:IT,BBG00DBB9KD6,2018-09-04,1.006,1.006,1.005,1.006,8008.0,0.0,1.0,1.006,1.006,1.005,1.006,8008.0,1.0
DLGR.C33,DLGR.C33:IT,BBG00DGZDP79,2018-09-04,0.985,0.985,0.98,0.982,798681.0,0.0,1.0,0.985,0.985,0.98,0.982,798681.0,1.0
MGRT,MGRT:IT,BBG00DQHBMB2,2018-09-04,0.935,0.94,0.9309999999999999,0.9359999999999999,72591.0,0.0,1.0,0.935,0.94,0.9309999999999999,0.9359999999999999,72591.0,1.0
ALMD.W7,ALMD.W7:IT,BBG00GBDMZY4,2018-09-04,0.179,0.179,0.145,0.149,28999.0,0.0,1.0,0.179,0.179,0.145,0.149,28999.0,1.0
LAHV.C7,LAHV.C7:IT,BBG00DS8TLG8,2018-09-04,1.11,1.126,1.0959999999999999,1.12,130960.0,0.0,1.0,1.11,1.126,1.0959999999999999,1.12,130960.0,1.0
ADGR,ADGR:IT,BBG000Q6G786,2018-09-04,6.0889999999999995,6.159,6.06,6.095,15126.0,0.0,1.0,6.0889999999999995,6.159,6.06,6.095,15126.0,1.0
FORTY.C2,FORTY.C2:IT,BBG009ZYR7W7,2018-09-04,1.036,1.036,1.03,1.034,464343.0,0.0,1.0,1.036,1.036,1.03,1.034,464343.0,1.0
ORL,ORL:IT,BBG000Q9GM78,2018-09-04,1.915,1.9340000000000002,1.902,1.9169999999999998,3896690.0,0.0,1.0,1.915,1.9340000000000002,1.902,1.9169999999999998,3896690.0,1.0
ORBT.C6,ORBT.C6:IT,BBG008P5LJM4,2018-09-04,1.094,,,1.094,0.0,0.0,1.0,1.094,,,1.094,0.0,1.0
BRAN.C2,BRAN.C2:IT,BBG00CFV02L0,2018-09-04,0.955,0.955,0.955,0.955,10271.0,0.0,1.0,0.955,0.955,0.955,0.955,10271.0,1.0
LDR.C6-L,LDR.C6-L:IT,BBG0038RMW91,2018-09-04,1.064,,,1.064,0.0,0.0,1.0,1.064,,,1.064,0.0,1.0
AURA.C13,AURA.C13:IT,BBG00CR2SSW2,2018-09-04,1.051,,,1.051,0.0,0.0,1.0,1.051,,,1.051,0.0,1.0
RTI.WL17,RTI.WL17:IT,BBG00FFJWKQ0,2018-09-04,0.013999999999999999,0.013999999999999999,0.012,0.012,9609002.0,0.0,1.0,0.013999999999999999,0.013999999999999999,0.012,0.012,9609002.0,1.0
RTI.WL18,RTI.WL18:IT,BBG00FFJ5HY8,2018-09-04,0.061,0.062,0.059000000000000004,0.06,2912704.0,0.0,1.0,0.061,0.062,0.059000000000000004,0.06,2912704.0,1.0
ECP,ECP:IT,BBG0019638K1,2018-09-04,36.8,38.5,34.0,36.08,59902.0,0.0,1.0,36.8,38.5,34.0,36.08,59902.0,1.0
DISI.W6,DISI.W6:IT,BBG009YZFP94,2018-09-04,4.774,,,4.774,0.0,0.0,1.0,4.774,,,4.774,0.0,1.0
ENLT.C4,ENLT.C4:IT,BBG008NX6WS7,2018-09-04,2.417,,,2.417,0.0,0.0,1.0,2.417,,,2.417,0.0,1.0
SOG-M,SOG-M:IT,BBG00296PTD7,2018-09-04,2.2840000000000003,2.3,2.3,2.289,261.0,0.0,1.0,2.2840000000000003,2.3,2.3,2.289,261.0,1.0
MNIN,MNIN:IT,BBG004YS4FZ6,2018-09-04,9.943999999999999,9.949,9.593,9.654,11237.0,0.0,1.0,9.943999999999999,9.949,9.593,9.654,11237.0,1.0
VCTR,VCTR:IT,BBG001PH5435,2018-09-04,42.07,42.5,41.4,41.58,7154.0,0.0,1.0,42.07,42.5,41.4,41.58,7154.0,1.0
GFC-L,GFC-L:IT,BBG001D879B6,2018-09-04,9.718,,,9.718,0.0,0.0,1.0,9.718,,,9.718,0.0,1.0
IDIN,IDIN:IT,BBG005012BS8,2018-09-04,220.7,222.6,219.6,220.6,5987.0,0.0,1.0,220.7,222.6,219.6,220.6,5987.0,1.0
SMTO,SMTO:IT,BBG004XDTX75,2018-09-04,2.197,2.189,2.145,2.168,44861.0,0.0,1.0,2.197,2.189,2.145,2.168,44861.0,1.0
KDST,KDST:IT,BBG004N4ZFR6,2018-09-04,0.737,0.74,0.7,0.7070000000000001,782710.0,0.0,1.0,0.737,0.74,0.7,0.7070000000000001,782710.0,1.0
CRSO,CRSO:IT,BBG001Q7GPB8,2018-09-04,19.65,19.8,19.33,19.67,13878.0,0.0,1.0,19.65,19.8,19.33,19.67,13878.0,1.0
ENRG,ENRG:IT,BBG001MFMTP4,2018-09-04,4.173,4.18,4.169,4.171,337239.0,0.0,1.0,4.173,4.18,4.169,4.171,337239.0,1.0
ICCM,ICCM:IT,BBG001HNTKC9,2018-09-04,0.9590000000000001,1.032,0.93,0.9520000000000001,5638295.0,0.0,1.0,0.9590000000000001,1.032,0.93,0.9520000000000001,5638295.0,1.0
BCNV,BCNV:IT,BBG0018WN9J3,2018-09-04,421.7,428.2,423.5,427.8,2106.0,0.0,1.0,421.7,428.2,423.5,427.8,2106.0,1.0
RDHL,RDHL:IT,BBG001HHQVJ4,2018-09-04,2.71,2.8,2.665,2.7969999999999997,313418.0,0.0,1.0,2.71,2.8,2.665,2.7969999999999997,313418.0,1.0
ILDA,ILDA:IT,BBG00193BT87,2018-09-04,1.879,,,1.879,0.0,0.0,1.0,1.879,,,1.879,0.0,1.0
INSL,INSL:IT,BBG000BGBPK1,2018-09-04,27.29,28.37,27.17,27.82,2400.0,0.0,1.0,27.29,28.37,27.17,27.82,2400.0,1.0
GLEX,GLEX:IT,BBG000R3SBB6,2018-09-04,1.16,1.16,1.16,1.16,2239.0,0.0,1.0,1.16,1.16,1.16,1.16,2239.0,1.0
ISOP.L,ISOP.L:IT,BBG000BBF167,2018-09-04,1.35,1.368,1.344,1.359,88608.0,0.0,1.0,1.35,1.368,1.344,1.359,88608.0,1.0
SPRG.W2,SPRG.W2:IT,BBG001V8JY37,2018-09-04,0.58,,,0.58,0.0,0.0,1.0,0.58,,,0.58,0.0,1.0
LVPR,LVPR:IT,BBG0015L8300,2018-09-04,70.88,71.3,69.86,70.09,2055.0,0.0,1.0,70.88,71.3,69.86,70.09,2055.0,1.0
NCT,NCT:IT,BBG000W9S7S8,2018-09-04,2.719,,,2.719,0.0,0.0,1.0,2.719,,,2.719,0.0,1.0
PRTL-M,PRTL-M:IT,BBG000QDSV12,2018-09-04,1.05,1.05,1.047,1.0490000000000002,10290.0,0.0,1.0,1.05,1.05,1.047,1.0490000000000002,10290.0,1.0
GBUD,GBUD:IT,BBG000Q6BBC7,2018-09-04,1.224,1.195,1.195,1.195,8800.0,0.0,1.0,1.224,1.195,1.195,1.195,8800.0,1.0
CBI,CBI:IT,BBG000QSGR48,2018-09-04,3.4019999999999997,3.469,3.411,3.437,90793.0,0.0,1.0,3.4019999999999997,3.469,3.411,3.437,90793.0,1.0
HRT125.2,HRT125.2:IT,BBG000N3YVX5,2018-09-04,14.92,14.94,14.82,14.83,716152.0,0.0,1.0,14.92,14.94,14.82,14.83,716152.0,1.0
TCT35.40,TCT35.40:IT,BBG000C0WGM0,2018-09-04,24.3,24.28,23.93,24.1,31937.0,0.0,1.0,24.3,24.28,23.93,24.1,31937.0,1.0
VTNA,VTNA:IT,BBG009K01F02,2018-09-04,10.97,11.01,10.7,10.79,17782.0,0.0,1.0,10.97,11.01,10.7,10.79,17782.0,1.0
TCLYT.10,TCLYT.10:IT,BBG000CVXZZ5,2018-09-04,11.43,11.43,11.27,11.28,53053.0,0.0,1.0,11.43,11.43,11.27,11.28,53053.0,1.0
TCMR.10,TCMR.10:IT,BBG000NGQ3V9,2018-09-04,5.789,5.757999999999999,5.73,5.734,125896.0,0.0,1.0,5.789,5.757999999999999,5.73,5.734,125896.0,1.0
PSCAC.39,PSCAC.39:IT,BBG000BRS051,2018-09-04,20.94,20.73,20.73,20.73,482.0,0.0,1.0,20.94,20.73,20.73,20.73,482.0,1.0
PSG.S38,PSG.S38:IT,BBG000V7BT58,2018-09-04,11.47,11.32,11.32,11.32,4442.0,0.0,1.0,11.47,11.32,11.32,11.32,4442.0,1.0
PSA90.34,PSA90.34:IT,BBG000V7C005,2018-09-04,8.558,,,8.558,0.0,0.0,1.0,8.558,,,8.558,0.0,1.0
KSBT.60,KSBT.60:IT,BBG000F2ZD56,2018-09-04,199.4,200.0,198.6,199.5,2883.0,0.0,1.0,199.4,200.0,198.6,199.5,2883.0,1.0
KBVSP.50,KBVSP.50:IT,BBG000TWVJ47,2018-09-04,60.21,60.21,58.25,58.45,2999.0,0.0,1.0,60.21,60.21,58.25,58.45,2999.0,1.0
KCAC4.51,KCAC4.51:IT,BBG000TTXK12,2018-09-04,21.12,,,21.12,0.0,0.0,1.0,21.12,,,21.12,0.0,1.0
KA200.52,KA200.52:IT,BBG000RRRW19,2018-09-04,15.26,15.23,15.18,15.19,7239.0,0.0,1.0,15.26,15.23,15.18,15.19,7239.0,1.0
KMSCI.48,KMSCI.48:IT,BBG000TWVL88,2018-09-04,8.89,,,8.89,0.0,0.0,1.0,8.89,,,8.89,0.0,1.0
IND90.15,IND90.15:IT,BBG000V1JZ77,2018-09-04,10.88,10.93,10.78,10.8,36126.0,0.0,1.0,10.88,10.93,10.78,10.8,36126.0,1.0
INTDB.27,INTDB.27:IT,BBG000V206T5,2018-09-04,16.21,16.24,16.23,16.22,24.0,0.0,1.0,16.21,16.24,16.23,16.22,24.0,1.0
INCR,INCR:IT,BBG000RN0197,2018-09-04,2.12,2.35,2.03,2.23,6024231.0,0.0,1.0,2.12,2.35,2.03,2.23,6024231.0,1.0
KSDJD.42,KSDJD.42:IT,BBG000LGRV66,2018-09-04,23.8,23.9,23.84,23.88,1770.0,0.0,1.0,23.8,23.9,23.84,23.88,1770.0,1.0
KSD3E.43,KSD3E.43:IT,BBG000PFLX48,2018-09-04,79.45,,,79.45,0.0,0.0,1.0,79.45,,,79.45,0.0,1.0
KSDGL.44,KSDGL.44:IT,BBG000RM5CR0,2018-09-04,88.64,,,88.64,0.0,0.0,1.0,88.64,,,88.64,0.0,1.0
KTA35.18,KTA35.18:IT,BBG000RM5FS2,2018-09-04,0.527,0.54,0.527,0.539,2435181.0,0.0,1.0,0.527,0.54,0.527,0.539,2435181.0,1.0
TGTA90.8,TGTA90.8:IT,BBG000RP9MF0,2018-09-04,10.93,10.98,10.81,10.82,564225.0,0.0,1.0,10.93,10.98,10.81,10.82,564225.0,1.0
TGDAX.9,TGDAX.9:IT,BBG000CXYXC0,2018-09-04,4.03,4.065,4.065,4.065,4500.0,0.0,1.0,4.03,4.065,4.065,4.065,4500.0,1.0
KSMID.31,KSMID.31:IT,BBG000TBZBS0,2018-09-04,18.76,18.84,18.65,18.75,1794.0,0.0,1.0,18.76,18.84,18.65,18.75,1794.0,1.0
MSHR,MSHR:IT,BBG000PPP2R5,2018-09-04,7.347,7.34,7.2620000000000005,7.317,1214.0,0.0,1.0,7.347,7.34,7.2620000000000005,7.317,1214.0,1.0
EDRL,EDRL:IT,BBG000PPP044,2018-09-04,1.431,1.389,1.389,1.389,1300.0,0.0,1.0,1.431,1.389,1.389,1.389,1300.0,1.0
MSAH,MSAH:IT,BBG000PPN8R4,2018-09-04,0.85,0.85,0.83,0.847,34768.0,0.0,1.0,0.85,0.85,0.83,0.847,34768.0,1.0
NTML,NTML:IT,BBG000PPNW28,2018-09-04,49.63,49.63,49.63,49.63,81.0,0.0,1.0,49.63,49.63,49.63,49.63,81.0,1.0
EXEN,EXEN:IT,BBG000PPN0R1,2018-09-04,12.63,12.45,12.0,12.13,3619.0,0.0,1.0,12.63,12.45,12.0,12.13,3619.0,1.0
PS.SD2G4,PS.SD2G4:IT,BBG000RV87T6,2018-09-04,20.83,,,20.83,0.0,0.0,1.0,20.83,,,20.83,0.0,1.0
PS.TABN5,PS.TABN5:IT,BBG000RVBWP1,2018-09-04,21.18,21.18,20.77,20.79,39910.0,0.0,1.0,21.18,21.18,20.77,20.79,39910.0,1.0
ZMH,ZMH:IT,BBG000FTYWT0,2018-09-04,10.31,10.31,10.14,10.16,299.0,0.0,1.0,10.31,10.31,10.14,10.16,299.0,1.0
RMLI,RMLI:IT,BBG000NS1R38,2018-09-04,181.1,182.6,181.1,182.6,9524.0,0.0,1.0,181.1,182.6,181.1,182.6,9524.0,1.0
AVLN,AVLN:IT,BBG000BXCXN3,2018-09-04,2.25,,,2.25,0.0,0.0,1.0,2.25,,,2.25,0.0,1.0
TTAM,TTAM:IT,BBG000BWVJP3,2018-09-04,2.5789999999999997,2.5789999999999997,2.387,2.458,53910.0,0.0,1.0,2.5789999999999997,2.5789999999999997,2.387,2.458,53910.0,1.0
ICL,ICL:IT,BBG000BJCNC8,2018-09-04,20.99,21.04,20.33,20.51,2464211.0,0.0,1.0,20.99,21.04,20.33,20.51,2464211.0,1.0
CHR,CHR:IT,BBG000G21D43,2018-09-04,0.41200000000000003,0.42,0.41200000000000003,0.41700000000000004,23292.0,0.0,1.0,0.41200000000000003,0.42,0.41200000000000003,0.41700000000000004,23292.0,1.0
HAP,HAP:IT,BBG000DCK675,2018-09-04,291.9,293.5,290.0,291.8,8263.0,0.0,1.0,291.9,293.5,290.0,291.8,8263.0,1.0
EMITF,EMITF:IT,BBG000BJT8P9,2018-09-04,7.903,7.921,7.853,7.888,6815.0,0.0,1.0,7.903,7.921,7.853,7.888,6815.0,1.0
ESLT,ESLT:IT,BBG000BJVHK1,2018-09-04,466.7,467.2,462.0,462.7,54428.0,0.44,1.0,466.7,467.2,462.0,462.7,54428.0,0.999055793991416
MGIC,MGIC:IT,BBG000JG7899,2018-09-04,32.9,32.9,32.45,32.6,29537.0,0.0,1.0,32.9,32.9,32.45,32.6,29537.0,1.0
TSEM,TSEM:IT,BBG000N5LQS1,2018-09-04,79.87,79.9,77.91,78.5,177899.0,0.0,1.0,79.87,79.9,77.91,78.5,177899.0,1.0
GILT,GILT:IT,BBG000BZP4M9,2018-09-04,32.74,32.82,32.42,32.51,32218.0,0.0,1.0,32.74,32.82,32.42,32.51,32218.0,1.0
ELLO,ELLO:IT,BBG005HCBLM0,2018-09-04,30.5,30.59,29.5,29.99,11898.0,0.0,1.0,30.5,30.59,29.5,29.99,11898.0,1.0
TATT,TATT:IT,BBG000JVSYJ5,2018-09-04,25.3,25.3,24.7,25.1,23199.0,0.0,1.0,25.3,25.3,24.7,25.1,23199.0,1.0
AUDC,AUDC:IT,BBG000BTQ7L6,2018-09-04,38.29,38.74,37.9,38.21,31532.0,0.0,1.0,38.29,38.74,37.9,38.21,31532.0,1.0
CYRN,CYRN:IT,BBG000R84FN9,2018-09-04,10.56,10.6,10.5,10.5,23672.0,0.0,1.0,10.56,10.6,10.5,10.5,23672.0,1.0
IGLD,IGLD:IT,BBG000F0KBR6,2018-09-04,9.465,9.47,9.1,9.24,41572.0,0.0,1.0,9.465,9.47,9.1,9.24,41572.0,1.0
NVMI,NVMI:IT,BBG000F2WJY4,2018-09-04,106.9,108.0,104.6,105.8,24684.0,0.0,1.0,106.9,108.0,104.6,105.8,24684.0,1.0
CGEN,CGEN:IT,BBG000DRZQW4,2018-09-04,14.15,14.18,13.93,14.0,12643.0,0.0,1.0,14.15,14.18,13.93,14.0,12643.0,1.0
SPNS,SPNS:IT,BBG000JWJL74,2018-09-04,43.08,43.25,42.0,42.34,36067.0,0.0,1.0,43.08,43.25,42.0,42.34,36067.0,1.0
KRNV,KRNV:IT,BBG000PTZ0F3,2018-09-04,0.436,0.42100000000000004,0.41700000000000004,0.429,1763.0,0.0,1.0,0.436,0.42100000000000004,0.41700000000000004,0.429,1763.0,1.0
KMDA,KMDA:IT,BBG000C0KFB7,2018-09-04,21.68,21.88,21.51,21.63,50744.0,0.0,1.0,21.68,21.88,21.51,21.63,50744.0,1.0
MYSZ,MYSZ:IT,BBG000BJS790,2018-09-04,3.3310000000000004,3.54,3.155,3.199,270404.0,0.0,1.0,3.3310000000000004,3.54,3.155,3.199,270404.0,1.0
CAMT,CAMT:IT,BBG000GGBRW9,2018-09-04,36.15,36.72,35.98,36.21,22595.0,0.0,1.0,36.15,36.72,35.98,36.21,22595.0,1.0
PERI,PERI:IT,BBG000TY4HP4,2018-09-04,12.61,12.92,12.48,12.62,32310.0,0.0,1.0,12.61,12.92,12.48,12.62,32310.0,1.0
ALLT,ALLT:IT,BBG0019YWR08,2018-09-04,22.1,22.21,21.78,21.96,25115.0,0.0,1.0,22.1,22.21,21.78,21.96,25115.0,1.0
CEL,CEL:IT,BBG000L2ZDZ6,2018-09-04,21.6,21.72,20.9,21.2,474266.0,0.0,1.0,21.6,21.72,20.9,21.2,474266.0,1.0
GZT,GZT:IT,BBG000C25MK5,2018-09-04,34.08,34.08,33.65,33.65,342663.0,0.0,1.0,34.08,34.08,33.65,33.65,342663.0,1.0
PRGO,PRGO:IT,BBG000KZ2QB7,2018-09-04,282.5,282.5,275.6,276.5,154653.0,0.0,1.0,282.5,282.5,275.6,276.5,154653.0,1.0
MTMY,MTMY:IT,BBG00C75WYS4,2018-09-04,1.609,1.609,1.569,1.5819999999999999,25120.0,0.0,1.0,1.609,1.609,1.569,1.5819999999999999,25120.0,1.0
KEN,KEN:IT,BBG00JX811M6,2018-09-04,58.95,59.29,58.37,58.59,18339.0,0.0,1.0,58.95,59.29,58.37,58.59,18339.0,1.0
ORA,ORA:IT,BBG00K7ZB8N5,2018-09-04,192.0,192.2,187.5,188.1,78345.0,0.0,1.0,192.0,192.2,187.5,188.1,78345.0,1.0
OBAS,OBAS:IT,BBG008LT7JR7,2018-09-04,31.36,,,31.36,0.0,0.0,1.0,31.36,,,31.36,0.0,1.0
NAVB,NAVB:IT,BBG000BCHXK7,2018-09-04,0.61,0.62,0.605,0.615,162199.0,0.0,1.0,0.61,0.62,0.605,0.615,162199.0,1.0
BTX,BTX:IT,BBG000G8RJY6,2018-09-04,11.13,11.13,9.947000000000001,9.99,65154.0,0.0,1.0,11.13,11.13,9.947000000000001,9.99,65154.0,1.0
ABIL,ABIL:IT,BBG00HM85898,2018-09-04,13.19,14.04,12.92,13.97,28635.0,0.0,1.0,13.19,14.04,12.92,13.97,28635.0,1.0
PNTR,PNTR:IT,BBG000QBK842,2018-09-04,45.92,46.38,45.4,45.65,19411.0,0.0,1.0,45.92,46.38,45.4,45.65,19411.0,1.0
SODA,SODA:IT,BBG0017VCG66,2018-09-04,518.0,518.4,516.6,518.2,34176.0,0.0,1.0,518.0,518.4,516.6,518.2,34176.0,1.0
